hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,label
22.7456,61.784,104.3472,26.3952,25.6752,61.5504,22.9328,20.5984,60.1376,22.1968,36.9184,51.624,27.944,47.6768,104.488,33.04,29.328,91.336,33.6048,27.4976,88.5424,25.192,28.8192,70.1296,26.7872,47.4592,96.3552,107.1488,19.6784,120.6096,113.6336,24.192,110.992,105.2864,17.1408,54.4464,17.976,68.448,115.312,74.0048,24.7168,161.7888,73.1376,14.3584,183.4704,75.32,19.1664,127.1216,180.0,426.0,338.0,1330.0,3089.0,1975.0,780.0,524.0,729.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
23.112,63.4448,108.368,27.5456,23.1648,61.6688,22.392,20.712,59.7184,18.4832,32.6768,52.6208,27.528,46.7776,102.6784,36.3856,28.5312,94.2544,38.6256,24.3472,87.0096,33.288,31.8096,75.6832,26.0752,48.1264,98.1424,111.936,19.888,129.64,115.384,24.2496,121.9888,100.8576,17.1712,57.0096,17.7792,70.3584,115.5856,64.3792,23.7856,158.7328,67.9664,14.1632,182.52,69.6336,19.1664,136.6064,168.0,440.0,350.0,1332.0,3085.0,1988.0,771.0,519.0,705.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.5568,71.4032,114.5344,28.5232,25.1056,62.376,26.7024,19.9696,62.6,18.2144,44.92,52.1456,24.9568,60.9888,117.9968,33.1712,27.9264,90.6656,25.9792,29.2512,87.7824,33.1088,26.1856,61.0032,21.2848,59.7616,110.5216,96.1152,17.824,123.1968,113.4768,24.2176,116.2768,98.9824,14.4256,51.3648,15.944,73.6848,116.8688,61.48,22.8448,154.0304,59.136,15.7664,175.9456,79.4848,17.672,121.9696,259.0,512.0,419.0,1361.0,2782.0,1782.0,802.0,615.0,685.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.7328,68.5168,112.8128,28.4496,24.3728,62.2912,22.008,20.1136,61.8864,18.3232,38.5984,51.9904,25.5872,57.088,113.6768,32.0528,28.824,92.9408,29.2544,26.912,86.6112,30.6816,29.256,68.192,20.7776,55.5792,106.7376,100.3936,17.8736,122.784,114.816,24.0352,115.5744,103.5296,15.2992,54.0352,15.7104,73.8128,115.6032,61.904,24.2864,156.072,61.2112,15.3072,180.768,74.0112,18.4016,128.3088,195.0,419.0,366.0,1366.0,2901.0,2014.0,793.0,511.0,800.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
22.8448,61.304,106.2528,29.6336,21.6544,62.3744,21.9744,20.528,60.8624,19.0832,29.9216,53.088,27.9856,45.9952,102.3712,30.6352,28.736,93.9472,32.1488,24.0592,84.6672,29.52,34.0704,81.1776,27.4304,43.512,94.4336,103.1744,18.016,124.9856,115.1728,23.7552,114.896,97.4016,15.4224,57.6816,20.504,68.3456,115.8128,75.3712,24.2016,163.6048,71.1872,14.8016,187.3488,67.9104,19.864,130.4016,186.0,417.0,367.0,1377.0,3113.0,1970.0,765.0,509.0,626.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.8448,64.6176,107.3728,29.7232,23.776,62.6448,25.1696,19.7248,62.0432,18.6384,40.6704,52.7376,27.2448,53.4928,111.672,29.688,25.7744,87.2928,29.928,33.344,92.8624,35.6704,23.2384,58.8256,27.0272,50.016,103.1904,109.9552,18.8928,130.3872,113.5888,24.5584,114.4464,101.4784,14.624,50.5248,17.9888,71.7872,117.2784,57.9728,21.408,158.6464,53.6688,17.2912,175.7296,82.6544,16.9296,119.0608,220.0,460.0,416.0,1439.0,2836.0,1818.0,794.0,536.0,734.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
22.7104,60.9936,105.8768,30.1552,21.7632,62.9696,22.6272,20.2864,61.1232,20.2528,31.7104,52.8512,29.3072,46.5856,103.8848,34.2928,26.7104,91.2128,38.336,29.2704,92.9072,39.2768,26.3952,69.184,29.5616,43.9792,98.1504,112.5616,20.6304,135.4464,114.2368,24.3664,123.0896,98.0272,14.3264,55.0784,18.6704,69.8112,117.3952,56.6864,22.8608,159.5824,56.5856,16.7616,180.5856,74.5728,18.7488,131.7552,196.0,468.0,448.0,1423.0,2888.0,1824.0,768.0,565.0,681.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.9184,59.0816,106.256,27.784,19.5728,64.1968,20.936,19.3984,62.7088,18.1584,33.5232,53.0624,27.9168,44.9248,105.5392,30.8672,23.9776,90.2624,34.4576,29.8272,95.1776,39.808,23.6976,67.1616,29.1376,43.4976,99.5168,113.4608,20.2656,136.8784,114.24,24.4992,122.0896,101.9616,13.7696,54.3344,19.4496,68.9248,117.7488,63.6976,22.1792,159.5792,55.8768,17.4544,179.88,74.5536,18.0848,127.9936,163.0,411.0,349.0,1378.0,3078.0,1984.0,732.0,516.0,743.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.4208,54.4832,100.3216,28.2464,19.5696,64.7552,21.5536,19.552,64.5344,20.0112,31.2992,54.7312,30.0464,40.7456,101.6736,29.0272,24.4096,90.6032,29.7024,26.4576,89.44,32.464,29.7776,79.9824,33.0848,33.6896,89.6096,106.3056,18.1648,123.5712,114.6992,23.9536,110.6176,106.0928,14.5248,57.9952,27.0064,62.1776,118.3584,94.8816,22.5008,170.0256,78.0096,16.0,190.0912,78.8304,19.3216,116.64,140.0,367.0,307.0,1330.0,3263.0,2122.0,787.0,494.0,688.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.2976,56.7536,103.0976,26.6064,19.368,64.9104,21.0096,19.352,65.2,19.3808,35.1088,53.8336,30.4144,43.6912,104.8416,31.3472,22.0304,90.2416,30.0064,27.6944,92.0576,34.1856,26.3728,72.1232,33.5888,36.5824,94.5056,108.2704,19.0368,129.2992,113.1584,23.9488,114.28,112.0528,14.7904,55.6736,23.7872,64.1088,118.1264,87.2016,21.9104,166.5648,69.264,17.0016,184.5392,82.8384,18.7472,116.2176,153.0,353.0,349.0,1363.0,3246.0,2076.0,733.0,491.0,708.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.944,55.1232,101.76,26.5776,18.8,65.16,21.7392,19.288,65.6304,19.0016,35.3776,54.0304,34.7904,42.6016,102.2176,33.5504,21.2064,91.1872,31.0272,25.4096,90.928,33.6064,27.184,76.6768,35.0384,33.2592,92.6464,109.9232,19.7184,130.448,114.4,24.2368,115.2912,117.72,15.7616,56.7952,27.2304,61.208,119.4656,93.0912,21.144,168.9696,75.4512,16.5552,186.8432,83.88,18.792,112.4464,185.0,395.0,385.0,1400.0,3134.0,1986.0,727.0,507.0,667.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.0528,58.328,103.2832,24.5152,20.2672,66.6368,23.8864,16.8832,68.0592,18.5344,36.0432,54.5168,30.44,47.3184,106.848,30.4128,21.4688,93.9232,26.7728,23.9712,88.7888,32.1184,28.4832,78.2784,33.4512,37.5104,96.7648,109.3712,19.2816,129.8304,112.848,23.8992,115.1616,114.7168,16.08,57.4672,25.1632,61.8352,119.6544,94.5968,21.2752,168.8176,76.1008,16.864,186.6224,83.3104,18.8256,109.2944,145.0,367.0,317.0,1385.0,3324.0,1970.0,735.0,490.0,711.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.1296,59.3824,104.2576,24.5456,20.6688,67.6032,22.1008,15.7952,69.744,19.0944,36.4784,55.1744,30.0256,49.3536,109.9568,33.6,21.6752,93.008,26.7168,24.928,91.624,34.2432,25.72,73.0592,31.768,39.8704,100.192,112.7008,19.312,133.2592,113.1312,24.3008,116.1536,113.4016,16.912,56.16,24.416,63.232,120.2304,84.2544,21.6432,166.704,73.9792,17.7856,182.9392,90.8608,18.3392,105.9584,172.0,359.0,334.0,1335.0,3265.0,1988.0,736.0,477.0,755.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.3728,59.1616,107.9664,23.0624,23.1888,69.4608,24.0384,17.624,72.4128,17.6816,39.1392,57.2336,27.2112,51.1888,114.2432,29.3984,20.7584,91.96,28.0032,26.704,93.7744,36.7888,22.5488,68.9824,31.8672,42.9344,105.4656,117.6448,19.8,136.4384,111.5008,25.0336,115.3072,114.2688,18.1872,55.1056,24.4176,63.632,121.024,81.7072,22.4,165.1344,72.336,18.536,179.6096,91.816,17.7984,101.4512,176.0,385.0,363.0,1278.0,3304.0,1995.0,722.0,518.0,724.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.8912,59.4704,107.3152,24.84,22.8064,69.3872,23.3168,17.1552,72.5616,18.4976,38.1648,56.928,29.0928,50.3168,113.1056,32.8336,20.8928,93.6528,32.0512,25.7456,93.7792,40.096,24.4112,71.7248,29.5232,43.9216,105.5328,117.2928,20.3184,139.7232,112.3136,24.6384,118.0464,110.84,18.9216,56.2144,24.6928,63.464,122.5344,84.4544,22.9008,164.9392,69.792,18.9856,180.184,84.3936,17.8384,101.3424,177.0,453.0,412.0,1378.0,3091.0,1895.0,746.0,551.0,699.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.8096,56.232,101.128,23.4176,17.7584,69.2272,24.032,13.3184,71.5664,19.0688,32.2224,56.1152,29.1872,43.328,106.1264,43.8176,20.5616,95.1584,48.6176,20.68,89.224,36.1856,25.7312,87.0912,35.9296,35.1904,95.512,122.3056,21.304,134.9616,112.6048,25.7152,117.0928,110.72,21.8896,61.2704,34.4416,56.7168,127.9264,104.3888,21.1392,171.9664,87.6816,17.7936,188.7744,91.0224,19.0112,97.7264,120.0,345.0,326.0,1278.0,3433.0,2126.0,682.0,441.0,779.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.6832,59.0032,107.0464,23.5664,20.5424,70.6176,22.44,15.4608,74.4528,19.2592,38.3088,59.1536,28.2016,48.9088,111.6624,51.1664,20.3152,92.64,48.5648,22.4352,93.3632,43.6032,20.0944,75.9776,39.0016,39.7168,103.7568,124.2736,21.9456,140.5408,111.3552,27.6928,117.6544,112.1968,21.7824,58.2176,30.36,61.5472,127.8784,89.0512,22.0672,167.6224,75.096,18.8848,181.5264,92.4864,18.7632,95.1664,157.0,389.0,323.0,1375.0,3311.0,2014.0,723.0,503.0,715.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.0336,62.4512,113.5488,22.1152,21.3232,72.6544,22.112,18.5216,76.5216,18.8352,43.6224,61.92,26.608,53.5504,116.9504,56.896,19.4608,92.9248,41.1632,25.3104,97.536,52.048,18.888,69.1888,36.0528,46.04,114.8224,124.8288,21.1728,153.2528,110.808,26.8608,121.7376,113.28,21.3792,55.6,24.2768,66.0496,125.9808,66.9568,24.392,158.5952,61.9744,19.448,175.8672,93.4352,18.1632,97.5536,162.0,399.0,350.0,1367.0,3205.0,2008.0,702.0,527.0,709.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.3968,58.2912,109.1184,23.2928,19.144,72.1472,21.008,16.7888,76.2672,19.184,42.6912,62.3536,29.5552,49.7136,112.2976,68.0592,21.096,92.2336,32.224,26.088,97.1088,56.296,23.16,74.4944,40.6048,37.8784,106.8752,121.7008,21.2,145.824,108.4048,26.5616,116.3552,111.2336,22.0608,57.5248,30.8208,60.0464,132.0336,83.1136,21.6752,166.792,72.7904,19.2192,177.9488,93.7712,18.936,88.6176,193.0,426.0,397.0,1393.0,3164.0,1945.0,772.0,495.0,637.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.0096,56.6688,109.9456,25.7488,15.928,72.624,23.1136,11.8272,76.6464,25.1632,34.1216,63.2016,28.4448,47.5152,109.4064,72.1728,20.6416,94.3088,34.36,17.672,92.6272,60.7136,22.3792,84.9808,47.6528,32.288,99.9216,124.7632,22.6592,141.7328,108.6608,28.9872,117.2048,110.5904,26.6496,63.584,39.6608,54.3472,137.32,96.6896,20.4512,172.3248,87.1952,18.4176,183.4624,92.7264,21.5664,83.3136,146.0,352.0,323.0,1363.0,3426.0,2080.0,691.0,474.0,686.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.16,64.5472,125.5264,27.8736,27.1888,81.6944,29.6592,26.976,81.6032,19.848,54.1888,77.0144,25.0832,56.9312,115.368,62.5408,19.3392,91.3936,30.8992,23.432,96.1184,40.8832,18.6,65.7888,43.0384,42.9552,113.336,126.688,21.4288,150.6112,107.3584,28.9856,115.6288,113.0816,23.8736,56.264,26.5888,63.8112,133.576,71.8192,22.9808,162.8832,63.8032,20.3584,171.5472,96.9344,20.6048,79.1936,159.0,415.0,356.0,1387.0,3161.0,1974.0,786.0,467.0,744.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.4176,61.432,126.7728,48.7168,19.2784,78.1616,46.0976,19.0944,80.472,21.888,44.4672,74.264,23.4464,53.8624,112.1808,66.264,22.6272,96.7856,41.5808,23.6112,100.1856,44.9984,21.9152,75.8016,39.7712,39.1664,116.968,128.7648,22.5696,168.3712,110.1408,29.3744,127.1904,105.1744,27.6816,58.4576,28.312,63.5952,134.1008,65.1392,24.1376,156.6592,62.9456,20.4688,172.7456,89.3472,21.1792,85.8224,166.0,432.0,398.0,1336.0,3215.0,2005.0,697.0,505.0,678.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
26.5552,52.1584,120.6832,53.9632,15.616,76.6208,80.5904,15.3344,80.64,36.4384,34.7632,74.208,27.856,47.5072,108.104,63.84,24.0896,98.1088,66.1648,19.7712,94.8352,41.7392,25.6672,91.9648,49.152,26.1488,105.5552,126.752,24.4128,159.6176,108.2512,30.8208,125.416,105.8864,29.7664,67.6416,48.0112,47.7648,142.736,94.4736,21.6384,170.1296,87.3984,19.1936,180.3728,97.896,23.9312,78.2192,149.0,392.0,360.0,1404.0,3323.0,2024.0,775.0,456.0,601.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.8608,32.9024,86.0224,53.176,24.2656,83.1024,40.0256,23.0752,89.9584,19.7488,51.8912,73.8304,31.856,36.3472,102.8432,41.6032,34.8128,104.0976,46.2656,25.8368,98.3808,29.2688,28.0032,81.1776,38.7728,21.4896,83.7552,120.256,19.5216,184.288,111.16,22.3888,150.7472,60.2272,8.848,62.952,29.552,25.1536,95.9104,62.632,25.5408,158.704,71.2352,23.1856,172.6432,91.352,14.4784,91.888,156.0,404.0,331.0,1313.0,3100.0,2110.0,782.0,527.0,725.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.4816,32.648,86.664,48.7968,22.9264,81.5152,40.4928,18.3888,87.8944,20.3776,48.2576,74.064,31.7712,36.1872,103.6656,37.2416,38.6016,108.7728,50.2704,20.5856,90.2336,26.44,34.376,96.0608,36.4048,21.0608,81.5952,113.2544,19.3616,179.4272,112.5024,22.9456,147.4064,90.0768,15.1024,72.6928,34.5152,20.4576,89.3104,79.7952,23.1024,165.5296,83.072,21.4496,179.752,92.5264,14.4496,103.0736,141.0,403.0,272.0,1273.0,3293.0,2112.0,736.0,512.0,784.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.608,31.8784,86.6656,49.9392,22.7632,87.5936,57.3472,24.6608,96.0176,19.4,48.9392,77.44,31.2272,36.0544,107.4272,38.6,36.5264,104.3376,47.4816,20.9568,94.744,26.48,28.1872,84.7616,40.784,20.24,83.8192,111.8832,19.6528,175.4448,109.1568,22.9824,143.4272,88.0544,15.6624,69.7696,34.5376,16.0944,91.392,80.3568,23.952,169.128,83.7648,21.7248,183.8592,101.9952,17.4976,94.816,180.0,416.0,302.0,1284.0,3323.0,1969.0,748.0,485.0,728.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
25.016,31.696,84.5344,43.6576,19.536,83.6592,65.1216,22.472,90.3984,21.3808,41.2128,70.9456,32.2912,35.6672,106.5376,31.9312,43.9072,106.5952,50.0992,21.3696,95.2528,30.1184,29.6608,88.6592,42.528,23.0048,81.1904,112.4288,18.36,178.3248,112.9264,22.1504,147.632,98.6016,19.1632,69.6896,33.5472,15.9792,88.5328,75.408,23.1792,168.344,71.2752,24.936,182.5344,107.7824,19.9456,104.0816,201.0,487.0,334.0,1334.0,3164.0,1948.0,686.0,556.0,643.0,647.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
25.6912,31.5376,84.512,41.6448,19.3088,81.5424,66.9904,19.8544,87.1376,21.6992,37.7456,68.44,32.5168,36.24,105.3088,31.2352,46.8752,108.3888,48.9264,21.1104,93.9696,31.0384,31.4,93.6848,40.5104,24.9232,81.1696,114.4064,18.136,180.5824,114.9136,22.4064,150.7568,97.0192,18.8576,71.232,33.9072,15.1376,87.768,73.952,23.4144,168.3744,68.216,25.3424,181.9888,107.1808,20.1024,109.2528,228.0,521.0,396.0,1369.0,3079.0,1834.0,791.0,520.0,592.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
25.2368,32.0352,86.4896,44.5792,20.5952,81.4048,63.9552,19.7408,86.7152,21.5232,39.2992,70.1216,32.1056,37.5104,103.6432,31.5376,42.5968,107.2304,46.8288,21.5568,93.8544,31.8832,33.464,94.9328,40.1696,26.1248,80.6112,109.4944,17.248,179.9904,113.7968,21.5824,151.6288,101.3104,18.072,71.6272,29.4192,19.832,89.0832,73.4736,22.1712,166.3584,69.0096,25.4608,181.9216,103.7424,19.6944,111.472,190.0,433.0,306.0,1276.0,3164.0,2047.0,709.0,494.0,771.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
27.2096,34.264,85.1568,46.832,19.5776,81.6176,56.4592,18.2512,85.1072,21.4384,39.552,68.6688,31.8864,41.6272,110.4256,30.3056,40.7216,102.3344,34.8624,24.6592,97.6368,30.056,32.952,90.7392,41.4384,26.4944,84.7808,107.824,17.8,177.0304,110.816,19.984,145.4208,93.7984,14.8944,68.4768,33.5744,17.6144,93.0768,82.1568,22.4256,168.9632,70.5152,23.472,185.8336,107.1984,17.768,102.6496,149.0,402.0,271.0,1297.0,3268.0,2170.0,683.0,501.0,750.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
24.2528,34.2384,87.8128,48.2176,21.5248,81.2432,56.7392,19.8576,86.0544,20.672,42.8736,71.7472,31.9856,38.8576,100.1024,31.4112,42.1792,107.584,40.632,24.1184,94.8064,29.5168,33.9328,92.6528,40.4784,26.9632,79.9552,108.3088,17.328,176.7552,111.88,20.96,149.3792,98.3712,17.3776,69.8016,28.712,26.0304,92.5472,73.0368,23.8176,163.464,63.6896,25.4992,181.432,102.5584,19.7504,108.7472,156.0,392.0,258.0,1323.0,3268.0,2145.0,654.0,542.0,771.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
23.696,35.0128,87.5872,48.2576,20.2912,83.096,58.2128,21.5872,87.5824,20.2912,43.9776,72.8576,31.36,39.928,104.2576,31.4032,39.4224,102.56,36.2432,27.96,97.888,28.7456,31.6272,87.2768,43.7408,25.0624,84.0512,110.384,18.9088,170.448,109.232,21.2208,141.8496,93.2656,16.4432,67.16,33.2128,23.8768,97.088,73.4224,25.8,165.2496,65.2736,24.088,183.4096,110.68,18.2752,96.4368,150.0,406.0,281.0,1258.0,3211.0,2184.0,692.0,499.0,774.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
22.8192,39.5936,89.1744,43.3936,25.2704,82.9584,56.9184,21.8336,88.6336,21.1472,44.2368,76.2032,31.1152,41.536,97.0592,30.3488,43.8544,109.2144,40.2192,27.0672,93.5536,29.0736,33.8912,90.968,37.9472,29.5184,78.3856,107.9424,17.6,170.7232,110.832,20.9776,145.4224,97.304,17.5648,68.7552,26.8464,34.6688,98.7792,64.5424,25.1632,159.8864,59.7408,26.2448,179.6592,106.408,18.336,104.2928,188.0,430.0,331.0,1311.0,3113.0,2032.0,730.0,529.0,704.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
25.6816,33.9568,84.6224,45.1136,16.608,74.7712,68.2128,10.72,78.5344,19.9296,31.7408,64.9872,36.9952,29.5568,98.056,39.208,29.6992,96.688,46.9232,25.4384,87.4192,31.28,33.2752,95.328,46.9008,22.0944,81.4528,113.1232,19.8592,165.8272,110.3376,20.5472,139.5744,100.536,18.2928,70.0176,35.9408,28.9776,101.0832,77.336,25.3248,165.8,72.3136,22.9536,187.5264,104.0976,19.0688,104.552,133.0,371.0,260.0,1286.0,3348.0,2182.0,719.0,484.0,732.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
23.4656,39.6048,87.5312,42.4336,25.0144,79.616,60.1744,18.9856,83.2704,20.2496,46.92,73.0336,36.16,34.2368,96.3888,44.4128,27.5584,92.0352,43.2592,31.0336,91.9168,26.6288,26.992,75.8832,47.4944,24.4096,82.6032,116.128,19.9744,161.0976,107.072,22.2416,135.8032,99.6576,15.3392,61.7888,30.6544,37.3616,107.2928,68.3184,26.8688,162.6144,66.32,24.968,180.68,94.0336,18.2256,91.9536,147.0,434.0,354.0,1303.0,3117.0,2091.0,739.0,475.0,793.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.9552,43.256,99.5792,44.2608,22.2992,75.32,60.3136,13.3008,78.4432,21.04,41.376,68.568,34.1104,42.7856,96.0096,49.312,28.4464,96.616,42.1104,31.3152,90.7776,29.352,31.9328,81.6624,45.5184,31.6688,86.016,114.1648,19.6064,160.8608,109.9792,22.0784,136.208,101.0816,16.7664,61.8128,26.816,47.912,117.4224,64.6096,27.6656,161.0128,75.4928,23.2368,181.32,97.128,18.0464,96.1888,166.0,463.0,353.0,1370.0,3151.0,2005.0,707.0,523.0,712.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.9088,49.4624,108.5264,37.4944,26.704,79.5056,72.0064,22.1856,82.0512,22.2896,49.5808,73.6512,29.168,47.6,100.288,46.8592,24.3424,93.3024,39.8368,36.592,94.8928,29.3328,23.5168,68.6816,44.04,36.7344,97.0064,115.032,19.072,160.5344,106.8032,23.608,129.4176,103.4,15.9504,56.1568,28.5936,58.7376,122.7664,58.1568,29.3504,157.5184,63.8912,24.6256,173.88,94.1152,16.9872,90.1472,159.0,431.0,343.0,1386.0,3195.0,1919.0,755.0,534.0,696.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.7728,48.1584,106.2544,35.5168,20.0704,73.2992,80.0896,16.664,76.9632,35.5216,37.3536,62.864,30.912,45.0912,98.0016,43.3152,28.0704,97.5856,43.336,33.224,93.7856,35.1664,28.5248,80.008,44.3344,35.9232,96.824,117.7216,19.632,166.3488,111.0368,23.4912,139.6304,102.5872,16.2192,57.9328,27.6576,58.4576,122.4064,55.6304,29.632,156.1664,64.1696,24.384,177.072,84.8176,17.3776,100.856,214.0,458.0,388.0,1366.0,3085.0,1838.0,804.0,507.0,640.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
16.3792,49.9328,111.92,35.7072,18.1872,74.4736,74.7808,13.496,77.768,29.3904,39.7824,68.4176,26.9392,46.6128,100.0608,40.3424,22.9088,94.9184,38.4688,23.8464,90.5872,33.5808,26.4144,78.656,40.048,35.4944,95.2272,122.6624,20.3296,159.584,110.8064,24.0096,132.7024,106.0352,17.4768,58.0688,28.4032,56.9584,126.5376,64.24,27.2944,158.5968,71.2624,22.5248,179.8992,84.896,16.9872,94.1936,106.0,337.0,292.0,1375.0,3514.0,2160.0,715.0,444.0,600.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.6064,50.5424,112.2224,53.3984,15.6048,73.328,65.8976,10.1344,76.288,22.3024,37.7232,65.552,26.2224,48.3488,100.592,46.872,20.4384,92.7312,44.16,21.592,94.2,43.1568,23.9232,74.888,42.0288,34.7312,101.808,127.3696,22.4576,168.1936,112.6544,24.6736,136.8592,116.1904,18.4784,56.3152,27.0176,59.6336,126.1472,59.5552,27.96,154.872,65.4112,23.1168,176.3696,79.888,17.5824,97.24,97.0,304.0,285.0,1396.0,3509.0,2176.0,701.0,446.0,640.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.0016,48.7344,113.5568,59.4768,20.0976,76.816,58.912,17.6288,84.8448,16.768,40.0608,73.5472,32.6288,48.2048,107.4592,73.6304,20.2816,90.152,68.3184,19.2384,94.7872,57.104,22.056,71.1392,49.1392,34.3104,100.9616,126.2016,24.1504,162.9744,111.6768,25.3824,127.8256,116.2576,21.4176,56.0352,28.3776,56.4816,130.7344,69.2928,25.4336,160.6208,74.0928,21.984,178.392,86.8496,20.8368,87.0208,78.0,350.0,276.0,1307.0,3576.0,2269.0,656.0,420.0,635.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.8064,49.8224,113.4608,66.0032,15.6016,72.28,67.8944,13.9408,78.0976,38.272,30.1536,67.0448,30.6032,48.68,105.2704,81.44,24.7456,94.856,81.752,19.5856,92.68,99.68,25.8,79.2096,44.8336,35.5008,101.64,128.4912,24.2416,167.392,113.0912,25.4128,136.2192,116.2128,22.904,57.1312,28.728,58.4512,130.6576,67.7232,26.0816,157.7568,71.968,21.8848,180.8512,83.9232,21.6592,94.7872,79.0,324.0,250.0,1340.0,3606.0,2269.0,716.0,410.0,637.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.7072,46.9456,107.7024,61.9936,20.9536,76.6368,60.656,21.824,87.1392,23.2384,41.4208,72.9856,32.9504,44.4992,106.0528,81.624,21.656,88.8928,50.776,22.7136,94.0064,111.2032,20.4048,67.5456,50.4,32.0208,99.864,126.216,24.1648,161.3872,111.1344,26.3168,123.3088,117.1856,22.4064,53.992,33.8928,55.8368,129.7088,67.6144,26.1712,159.9408,70.7136,21.896,174.0672,90.0336,23.9536,81.8928,82.0,312.0,275.0,1408.0,3595.0,2205.0,687.0,443.0,565.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
20.2576,43.336,90.5728,54.9488,22.1696,67.7232,64.7776,18.9904,75.9808,23.8624,41.1568,60.7296,34.4496,36.3296,89.1776,42.704,36.7472,95.2768,47.2224,26.2496,81.6704,53.2608,30.2144,75.2032,50.4432,27.5952,78.0192,123.432,23.704,152.4048,109.5808,23.232,123.7536,105.8736,24.7088,54.9648,35.7392,52.4848,113.8496,72.6624,24.152,159.8064,74.9344,19.5792,179.0512,98.4176,24.7216,84.328,125.0,380.0,319.0,1361.0,3389.0,2120.0,719.0,491.0,619.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.5552,45.2768,93.264,55.4176,23.2704,68.3328,60.656,20.2192,78.4464,25.9072,44.6592,61.56,34.5248,38.6384,89.832,41.92,37.0544,94.7312,45.8992,26.064,83.0368,55.8416,28.6944,70.8432,45.1376,32.712,81.3568,123.9456,22.5104,156.672,110.2208,23.2512,128.9392,109.4032,24.984,53.032,30.6224,60.2208,113.5312,65.8992,24.7232,155.7024,65.1664,20.4064,174.2432,91.1376,24.2128,88.8784,131.0,415.0,315.0,1313.0,3358.0,2084.0,706.0,495.0,648.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
